"","X","PIT","visit","species","group","season","visit.duration"
"415",3164,"011017889D",1,"BLUTI",1483,"summer",8.01666666666667
"416",3174,"011017889D",1,"BLUTI",1939,"summer",3.45
"417",3179,"01101788B3",1,"BLUTI",2061,"summer",3.65
"418",3180,"01101788B3",1,"BLUTI",350,"summer",1.05
"419",3182,"01101788B3",1,"BLUTI",1740,"summer",3.15
"420",3183,"01101788B3",1,"BLUTI",1754,"summer",0
"421",3184,"011017893B",1,"BLUTI",671,"summer",2.26666666666667
"422",3188,"011017897F",1,"GRETI",79,"summer",5.83333333333333
"423",3193,"011017897F",2,"GRETI",174,"summer",1.03333333333333
"424",3216,"011017897F",2,"GRETI",152,"summer",6.5
"425",3229,"011017897F",2,"GRETI",112,"summer",3.01666666666667
"426",3234,"011017897F",1,"GRETI",60,"summer",2.95
"427",3256,"011017897F",1,"GRETI",57,"summer",13.6166666666667
"428",3272,"011017897F",1,"GRETI",116,"summer",1.53333333333333
"429",3295,"011017897F",2,"GRETI",61,"summer",3.05
"430",3317,"011017897F",1,"GRETI",78,"summer",1.7
"431",3351,"01101789A9",1,"GRETI",50,"summer",1.83333333333333
"432",3352,"01101789A9",1,"GRETI",136,"summer",7.18333333333333
"433",3355,"01101789A9",1,"GRETI",133,"summer",2.98333333333333
"434",3362,"01101789A9",3,"GRETI",91,"summer",10.2
"435",3368,"01101789A9",1,"GRETI",62,"summer",3.16666666666667
"436",3377,"01101789A9",2,"GRETI",54,"summer",2.96666666666667
"437",3393,"01101789A9",1,"GRETI",1351,"summer",2.16666666666667
"438",3394,"0110178A76",1,"GRETI",87,"summer",0.366666666666667
"439",3398,"0110178A76",1,"GRETI",1360,"summer",6.16666666666667
"440",3400,"0110178A76",1,"GRETI",1120,"summer",5.08333333333333
"441",3402,"0110178A76",1,"GRETI",136,"summer",7.18333333333333
"442",3403,"0110178A76",1,"GRETI",1338,"summer",0.716666666666667
"443",3405,"0110178A76",1,"GRETI",85,"summer",1.15
"444",3406,"0110178A76",1,"GRETI",1498,"summer",4.76666666666667
"445",3407,"0110178A76",1,"GRETI",48,"summer",5.35
"446",3408,"0110178A76",1,"GRETI",110,"summer",3.58333333333333
"447",3409,"0110178A76",2,"GRETI",1841,"summer",5.86666666666667
"448",3410,"0110178A76",2,"GRETI",1095,"summer",4.65
"449",3411,"0110178A76",2,"GRETI",1145,"summer",6.01666666666667
"450",3413,"0110178A76",2,"GRETI",1917,"summer",7.28333333333333
"451",3414,"0110178A76",1,"GRETI",96,"summer",3.65
"452",3415,"0110178A76",2,"GRETI",2108,"summer",2.01666666666667
"453",3430,"0110178A76",3,"GRETI",1368,"summer",3.03333333333333
"454",3431,"0110178A76",1,"GRETI",84,"summer",4.43333333333333
"455",3433,"0110178A76",1,"GRETI",86,"summer",1.96666666666667
"456",3437,"0110178A76",1,"GRETI",120,"summer",6.53333333333333
"457",3440,"0110178A76",2,"GRETI",1893,"summer",1.58333333333333
"458",3445,"0110178A76",1,"GRETI",518,"summer",1.73333333333333
"459",3447,"0110178A76",1,"GRETI",1459,"summer",6.78333333333333
"460",3460,"0110178A76",2,"GRETI",1348,"summer",2.68333333333333
"461",3466,"0110178A95",1,"GRETI",1414,"summer",0.516666666666667
"462",3495,"0110178A95",1,"GRETI",1424,"summer",0.416666666666667
"463",3506,"0110178A95",1,"GRETI",629,"summer",4.73333333333333
"464",3528,"0110178A95",1,"GRETI",1239,"summer",0.0833333333333333
"465",3541,"0110178A95",2,"GRETI",1418,"summer",1.3
"466",3549,"0110178A95",1,"GRETI",634,"summer",18.4
"467",3560,"0110178AA6",1,"GRETI",1336,"summer",2.7
"468",3563,"0110178AA6",7,"GRETI",770,"summer",3.73333333333333
"469",3565,"0110178AA6",4,"GRETI",82,"summer",1.76666666666667
"470",3583,"0110178AA6",4,"GRETI",1370,"summer",4.91666666666667
"471",3585,"0110178AA6",1,"GRETI",1335,"summer",3.6
"472",3588,"0110178AA6",2,"GRETI",110,"summer",3.58333333333333
"473",3603,"0110178AA6",5,"GRETI",759,"summer",13.1666666666667
"474",3611,"0110178AA6",1,"GRETI",52,"summer",4.68333333333333
"475",3617,"0110178AA6",1,"GRETI",1474,"summer",8.9
"476",3619,"0110178AA6",3,"GRETI",1354,"summer",3.41666666666667
"477",3661,"0110178AA6",1,"GRETI",801,"summer",3.58333333333333
"478",3678,"0110178B1D",3,"GRETI",1077,"summer",1.83333333333333
"479",3679,"0110178B1D",1,"GRETI",512,"summer",4.56666666666667
"480",3680,"0110178B1D",1,"GRETI",761,"summer",3.1
"481",3681,"0110178B1D",1,"GRETI",2105,"summer",1.15
"482",3683,"0110178B1D",1,"GRETI",1489,"summer",2.66666666666667
"483",3686,"0110178B1D",1,"GRETI",764,"summer",4.5
"484",3687,"0110178B1D",1,"GRETI",1846,"summer",8.11666666666667
"485",3691,"0110178B1D",1,"GRETI",1484,"summer",7.26666666666667
"486",3692,"0110178B1D",1,"GRETI",2121,"summer",2.6
"487",3693,"0110178B1D",1,"GRETI",1804,"summer",8.26666666666667
"488",3695,"0110178B1D",1,"GRETI",131,"summer",3.85
"489",3700,"0110178B1D",1,"GRETI",1110,"summer",5.2
"490",3706,"0110178B1D",1,"GRETI",1499,"summer",4.33333333333333
"491",3708,"0110178B1D",2,"GRETI",93,"summer",3.53333333333333
"492",3709,"0110178B1D",2,"GRETI",1085,"summer",2.1
"493",3712,"0110178B1D",1,"GRETI",1347,"summer",1.78333333333333
"494",3714,"0110178B1D",2,"GRETI",482,"summer",7.21666666666667
"495",3716,"0110178B1D",1,"GRETI",1799,"summer",4.7
"496",3717,"0110178B1D",1,"GRETI",1827,"summer",0.0333333333333333
"497",3720,"0110178B1D",1,"GRETI",454,"summer",2.58333333333333
"498",3726,"0110178B1D",1,"GRETI",150,"summer",3.68333333333333
"499",3729,"0110178B1D",1,"GRETI",822,"summer",3.43333333333333
"500",3730,"0110178B1D",1,"GRETI",90,"summer",2.55
"501",3745,"0110178B1D",1,"GRETI",517,"summer",4.03333333333333
"502",3751,"0110178B1D",1,"GRETI",425,"summer",4.95
"503",3752,"0110178B1D",2,"GRETI",496,"summer",7.81666666666667
"504",3755,"0110178B1D",1,"GRETI",1859,"summer",2.45
"505",3756,"0110178B1D",1,"GRETI",823,"summer",0.0333333333333333
"506",3765,"0110178B1D",1,"GRETI",1862,"summer",3.43333333333333
"507",3769,"0110178B1D",1,"GRETI",1497,"summer",9.55
"508",3772,"0110178B1D",1,"GRETI",1486,"summer",15.9333333333333
"509",3779,"0110178B1D",1,"GRETI",119,"summer",6.6
"510",3781,"0110178B1D",1,"GRETI",786,"summer",5.7
"511",3782,"0110178B1D",1,"GRETI",1819,"summer",0.116666666666667
"512",3785,"0110178B1D",1,"GRETI",1103,"summer",0.0166666666666667
"513",3791,"0110178B1D",1,"GRETI",1488,"summer",3.33333333333333
"514",3794,"0110178B1D",1,"GRETI",2118,"summer",2.26666666666667
"515",3802,"0110178B1D",1,"GRETI",80,"summer",0
"516",3805,"0110178B1D",1,"GRETI",470,"summer",5.48333333333333
"517",3807,"0110178B1D",1,"GRETI",107,"summer",1.4
"518",3813,"0110178B1D",1,"GRETI",2133,"summer",3.48333333333333
"519",3820,"0110178B1D",1,"GRETI",114,"summer",5.28333333333333
"520",3833,"0110178B1D",1,"GRETI",1082,"summer",5.83333333333333
"521",3838,"0110178B1D",5,"GRETI",2141,"summer",3
"522",3840,"0110178B1D",1,"GRETI",40,"summer",2.78333333333333
"523",3842,"0110178B1D",1,"GRETI",1459,"summer",6.78333333333333
"524",3855,"0110178BF4",1,"GRETI",1331,"summer",2.06666666666667
"525",3858,"0110178C37",2,"GRETI",430,"summer",3.08333333333333
"526",3862,"0110178C37",1,"GRETI",1503,"summer",29.8333333333333
"527",3865,"0110178C37",2,"GRETI",125,"summer",8.86666666666667
"528",3871,"0110178C37",1,"GRETI",473,"summer",6.96666666666667
"529",3874,"0110178C37",1,"GRETI",1458,"summer",18.7333333333333
"530",3876,"0110178C37",1,"GRETI",1815,"summer",1.71666666666667
"531",3878,"0110178C37",1,"GRETI",53,"summer",0
"532",3883,"0110178C37",1,"GRETI",61,"summer",3.05
"533",3889,"0110178C37",1,"GRETI",810,"summer",1.93333333333333
"534",3902,"0110178C37",1,"GRETI",149,"summer",6.55
"535",3906,"0110178C37",1,"GRETI",129,"summer",2.25
"536",3915,"0110178C37",1,"GRETI",2118,"summer",2.26666666666667
"537",3921,"0110178C37",2,"GRETI",1489,"summer",2.66666666666667
"538",3923,"0110178C37",1,"GRETI",781,"summer",8.4
"539",3926,"0110178C37",2,"GRETI",1898,"summer",8.5
"540",3938,"0110178C37",1,"GRETI",780,"summer",0.0166666666666667
"541",3950,"0110178C37",1,"GRETI",1915,"summer",2.56666666666667
"542",3954,"0110178C37",1,"GRETI",482,"summer",7.21666666666667
"543",3957,"0110178C37",1,"GRETI",437,"summer",6.41666666666667
"544",3958,"0110178C37",1,"GRETI",1854,"summer",1.26666666666667
"545",3959,"0110178C37",1,"GRETI",145,"summer",3.48333333333333
"546",3960,"0110178C37",1,"GRETI",108,"summer",2.91666666666667
"547",3961,"0110178C37",1,"GRETI",1805,"summer",15.8666666666667
"548",3965,"0110178C37",1,"GRETI",1498,"summer",4.76666666666667
"549",3972,"0110178C37",1,"GRETI",450,"summer",3.68333333333333
"550",3987,"0110178C37",1,"GRETI",65,"summer",9.41666666666667
"551",3989,"0110178C37",1,"GRETI",1459,"summer",6.78333333333333
"552",3993,"0110178EBD",1,"BLUTI",1971,"summer",7.46666666666667
"553",3994,"0110178EBD",1,"BLUTI",1599,"summer",1.5
"554",3996,"0110178EBD",1,"BLUTI",1642,"summer",1.93333333333333
"555",3998,"0110178EBD",1,"BLUTI",1551,"summer",0.0333333333333333
"556",4005,"0110178EBD",1,"BLUTI",1630,"summer",5.61666666666667
"557",4011,"0110179141",1,"BLUTI",1950,"summer",8.26666666666667
"558",4018,"0110179141",3,"BLUTI",1985,"summer",4.38333333333333
"559",4023,"011017928C",3,"MARTI",402,"summer",4.8
"560",4025,"011017928C",2,"MARTI",1779,"summer",0.733333333333333
"561",4026,"011017928C",1,"MARTI",716,"summer",7.21666666666667
"562",4027,"011017928C",2,"MARTI",406,"summer",1.45
"563",4030,"011017928C",1,"MARTI",422,"summer",1.08333333333333
"564",4033,"011017928C",2,"MARTI",1771,"summer",0.983333333333333
"565",4035,"011017928C",2,"MARTI",26,"summer",2.5
"566",4039,"011017928C",1,"MARTI",719,"summer",3.65
"567",4040,"011017928C",2,"MARTI",392,"summer",1
"568",4041,"011017928C",3,"MARTI",728,"summer",5.18333333333333
"569",4044,"011017928C",1,"MARTI",726,"summer",3.18333333333333
"570",4048,"011017928C",3,"MARTI",393,"summer",4.85
"571",4054,"011017928C",1,"MARTI",734,"summer",0.116666666666667
"572",4063,"011017928C",1,"MARTI",737,"summer",6.71666666666667
"573",4064,"011017928C",2,"MARTI",1783,"summer",2.85
"574",4073,"011017928C",3,"MARTI",391,"summer",4.7
"575",4074,"011017928C",3,"MARTI",369,"summer",3.61666666666667
"576",4088,"011017928C",1,"MARTI",711,"summer",0.183333333333333
"577",4089,"011017928C",1,"MARTI",396,"summer",0.0666666666666667
"578",4091,"011017928C",2,"MARTI",733,"summer",7.6
"579",4096,"011017928C",1,"MARTI",1053,"summer",2.65
"580",4101,"011017928C",1,"MARTI",706,"summer",3.88333333333333
"581",4103,"011017928C",2,"MARTI",1765,"summer",4.41666666666667
"582",4108,"011017928C",1,"MARTI",738,"summer",0.0833333333333333
"583",4113,"011017928C",1,"MARTI",1769,"summer",1.35
"584",4114,"011017928C",1,"MARTI",381,"summer",4.88333333333333
"585",4117,"011017928C",1,"MARTI",414,"summer",2.25
"586",4118,"011017928C",1,"MARTI",385,"summer",0.0333333333333333
"587",4120,"011017928C",1,"MARTI",1453,"summer",0
"588",4122,"011017928C",1,"MARTI",2090,"summer",2.73333333333333
"589",4126,"011017928C",1,"MARTI",729,"summer",11.8166666666667
"590",4134,"011017928C",4,"MARTI",421,"summer",2.3
"591",4147,"011017928C",2,"MARTI",1763,"summer",6.23333333333333
"592",4169,"011017928C",1,"MARTI",1054,"summer",2.48333333333333
"593",4171,"011017928C",7,"MARTI",1330,"summer",4.41666666666667
"594",4174,"011017928C",1,"MARTI",722,"summer",0.116666666666667
"595",4175,"011017928C",3,"MARTI",1319,"summer",4.63333333333333
"596",4177,"011017928C",2,"MARTI",1770,"summer",36.5
"597",4179,"011017928C",2,"MARTI",28,"summer",2.63333333333333
"598",4184,"011017928C",1,"MARTI",1032,"summer",1.86666666666667
"599",4189,"011017928C",2,"MARTI",1323,"summer",2.7
"600",4195,"011017928C",1,"MARTI",1437,"summer",0.95
"601",4197,"011017928C",1,"MARTI",735,"summer",31.65
"602",4200,"011017928C",2,"MARTI",721,"summer",0.683333333333333
"603",4215,"011017928C",1,"MARTI",412,"summer",2.98333333333333
"604",4216,"011017928C",2,"MARTI",378,"summer",3.68333333333333
"605",4224,"011017928C",1,"MARTI",746,"summer",1.43333333333333
"606",4230,"011017928C",1,"MARTI",404,"summer",0.05
"607",4238,"011017928C",2,"MARTI",1050,"summer",2.7
"608",4253,"011017928C",1,"MARTI",1055,"summer",3.36666666666667
"609",4254,"011017928C",2,"MARTI",397,"summer",7.56666666666667
"610",4259,"011017928C",1,"MARTI",709,"summer",3.71666666666667
"611",4261,"011017928C",1,"MARTI",5,"summer",0.0666666666666667
"612",4262,"011017928C",2,"MARTI",745,"summer",1.7
"613",4274,"011017928C",2,"MARTI",420,"summer",0.816666666666667
"614",4285,"011017928C",1,"MARTI",413,"summer",0.116666666666667
"615",4301,"011017928C",2,"MARTI",1426,"summer",7.21666666666667
"616",4327,"011017928C",1,"MARTI",732,"summer",2.23333333333333
"617",4345,"011017928C",1,"MARTI",30,"summer",0.05
"618",4348,"011017928C",2,"MARTI",750,"summer",2.85
"619",4353,"011017928C",2,"MARTI",390,"summer",1.85
"620",4363,"011017928C",2,"MARTI",1427,"summer",2.53333333333333
"621",4364,"011017928C",3,"MARTI",1438,"summer",12.1666666666667
"622",4372,"011017928C",2,"MARTI",419,"summer",2.41666666666667
"623",4397,"011017928C",2,"MARTI",747,"summer",1.13333333333333
"624",4400,"011017928C",1,"MARTI",384,"summer",0
"625",4408,"011017928C",1,"MARTI",1449,"summer",22.7333333333333
"626",4413,"011017928C",3,"MARTI",376,"summer",5.2
"627",4421,"011017928C",1,"MARTI",1004,"summer",9.25
"628",4425,"011017928C",3,"MARTI",725,"summer",4.8
"629",4426,"011017928C",2,"MARTI",1760,"summer",0.716666666666667
"630",4431,"011017928C",7,"MARTI",410,"summer",2.83333333333333
"631",4436,"011017928C",1,"MARTI",1321,"summer",4.41666666666667
"632",4444,"011017928C",1,"MARTI",387,"summer",4.2
"633",4460,"011017928C",4,"MARTI",712,"summer",9.76666666666667
"634",4469,"011017928C",3,"MARTI",1026,"summer",5.05
"635",4478,"011017928C",6,"MARTI",1446,"summer",4.03333333333333
"636",4510,"011017928C",7,"MARTI",1022,"summer",4.41666666666667
"637",4513,"011017928C",1,"MARTI",1442,"summer",0
"638",4516,"011017928C",1,"MARTI",1436,"summer",0.7
"639",4543,"011017928C",1,"MARTI",395,"summer",0.8
"640",4548,"011017928C",1,"MARTI",713,"summer",0.05
"641",4562,"011017928C",1,"MARTI",401,"summer",0.133333333333333
"642",4579,"011017928C",3,"MARTI",418,"summer",0.3
"643",4589,"011017928C",1,"MARTI",1433,"summer",1
"644",4590,"011017928C",1,"MARTI",1013,"summer",3.96666666666667
"645",4593,"011017928C",1,"MARTI",400,"summer",0.166666666666667
"646",4596,"011017928C",1,"MARTI",1778,"summer",3.13333333333333
"647",4626,"011017928C",5,"MARTI",1450,"summer",4.61666666666667
"648",4663,"0110179382",1,"BLUTI",1468,"summer",3.53333333333333
"649",4664,"0110179382",1,"BLUTI",1895,"summer",8.01666666666667
"650",4665,"0110179382",1,"BLUTI",1467,"summer",4.51666666666667
"651",4667,"0110179382",1,"BLUTI",1906,"summer",5.11666666666667
"652",4669,"0110179382",6,"BLUTI",796,"summer",2.58333333333333
"653",4685,"0110179382",1,"BLUTI",1486,"summer",15.9333333333333
"654",4695,"0110179382",2,"BLUTI",1140,"summer",7.58333333333333
"655",4699,"0110179382",1,"BLUTI",1104,"summer",8.81666666666667
"656",4706,"01101793B2",1,"GRETI",492,"summer",8.81666666666667
"657",4707,"01101793B2",1,"GRETI",2092,"summer",3.11666666666667
"658",4708,"01101793B2",1,"GRETI",1110,"summer",5.2
"659",4710,"01101793B2",2,"GRETI",1091,"summer",4.5
"660",4714,"01101793B2",1,"GRETI",1727,"summer",2.61666666666667
"661",4717,"01101793B2",1,"GRETI",36,"summer",6.96666666666667
"662",4718,"01101793B2",1,"GRETI",76,"summer",0.683333333333333
"663",4720,"01101793B2",4,"GRETI",2053,"summer",1.43333333333333
"664",4721,"01101793B2",2,"GRETI",1756,"summer",0.916666666666667
"665",4724,"01101793B2",1,"GRETI",167,"summer",1.3
"666",4725,"01101793B2",1,"GRETI",154,"summer",2.46666666666667
"667",4736,"01101793B2",1,"GRETI",138,"summer",4.06666666666667
"668",4738,"01101793B2",1,"GRETI",1804,"summer",8.26666666666667
"669",4743,"01101793B2",1,"GRETI",1806,"summer",6.1
"670",4750,"01101793B2",1,"GRETI",1089,"summer",3.56666666666667
"671",4751,"01101793B2",2,"GRETI",1830,"summer",9.95
"672",4753,"01101793B2",3,"GRETI",1817,"summer",5.81666666666667
"673",4759,"01101793B2",1,"GRETI",115,"summer",3.65
"674",4763,"01101793B2",2,"GRETI",1912,"summer",2.33333333333333
"675",4768,"01101793B2",1,"GRETI",1919,"summer",3.78333333333333
"676",4772,"01101793B2",1,"GRETI",1094,"summer",0.5
"677",4776,"01101793B2",1,"GRETI",1112,"summer",8.71666666666667
"678",4784,"01101793B2",2,"GRETI",108,"summer",2.91666666666667
"679",4786,"01101793B2",1,"GRETI",1090,"summer",4.63333333333333
"680",4787,"01101793B2",3,"GRETI",137,"summer",3.1
"681",4792,"01101793B2",1,"GRETI",2126,"summer",0.0166666666666667
"682",4797,"01101793B2",1,"GRETI",48,"summer",5.35
"683",4829,"01101793B2",1,"GRETI",1838,"summer",5.01666666666667
"684",4839,"01101793B2",2,"GRETI",1815,"summer",1.71666666666667
"685",4840,"01101793B2",1,"GRETI",1143,"summer",1.6
"686",4843,"01101793B2",1,"GRETI",161,"summer",4.83333333333333
"687",4844,"01101793B2",1,"GRETI",73,"summer",0.683333333333333
"688",4845,"01101793B2",2,"GRETI",1128,"summer",3.91666666666667
"689",4855,"01101793B2",1,"GRETI",49,"summer",5.1
"690",4859,"01101793B2",1,"GRETI",67,"summer",6.8
"691",4866,"01101793B2",1,"GRETI",125,"summer",8.86666666666667
"692",4869,"01101793B2",1,"GRETI",59,"summer",3.38333333333333
"693",4877,"01101793B2",1,"GRETI",1924,"summer",4.83333333333333
"694",4880,"01101793B2",1,"GRETI",32,"summer",3.23333333333333
"695",4883,"01101793B2",1,"GRETI",157,"summer",0.0166666666666667
"696",4889,"01101793B2",1,"GRETI",1824,"summer",6.95
"697",4890,"01101793B2",1,"GRETI",1854,"summer",1.26666666666667
"698",4911,"01101793B2",4,"GRETI",1742,"summer",1.93333333333333
"699",4913,"01101793B2",2,"GRETI",123,"summer",1.6
"700",4934,"01101793B2",1,"GRETI",1918,"summer",1.33333333333333
"701",4939,"01101793B2",1,"GRETI",1826,"summer",2.5
"702",4968,"01101793B2",2,"GRETI",1915,"summer",2.56666666666667
"703",4969,"01101793B2",1,"GRETI",66,"summer",2.1
"704",4980,"01101793B2",1,"GRETI",1099,"summer",3.58333333333333
"705",4982,"01101793B2",1,"GRETI",1130,"summer",10.45
"706",5011,"01101793B2",2,"GRETI",1825,"summer",9.46666666666667
"707",5052,"01101793B2",1,"GRETI",1093,"summer",2.53333333333333
"708",5062,"01101793B2",1,"GRETI",52,"summer",4.68333333333333
"709",5075,"011017946C",1,"MARTI",977,"summer",0.333333333333333
"710",5076,"011017946C",3,"MARTI",317,"summer",5.26666666666667
"711",5078,"011017946C",4,"MARTI",1270,"summer",2.13333333333333
"712",5079,"011017946C",3,"MARTI",1151,"summer",1.55
"713",5080,"011017946C",1,"MARTI",1529,"summer",3.38333333333333
"714",5087,"011017946C",2,"MARTI",1421,"summer",0.6
"715",5088,"011017946C",1,"MARTI",1653,"summer",1.93333333333333
"716",5089,"011017946C",1,"MARTI",1227,"summer",2.98333333333333
"717",5090,"011017946C",1,"MARTI",1690,"summer",0.333333333333333
"718",5093,"011017946C",1,"MARTI",309,"summer",5.91666666666667
"719",5096,"011017946C",2,"MARTI",530,"summer",6.6
"720",5123,"011017946C",2,"MARTI",1225,"summer",2.75
"721",5124,"011017946C",1,"MARTI",960,"summer",2.66666666666667
"722",5136,"011017946C",1,"MARTI",535,"summer",3.51666666666667
"723",5144,"011017946C",1,"MARTI",292,"summer",1.53333333333333
"724",5150,"011017946C",6,"MARTI",1700,"summer",6.85
"725",5158,"011017946C",1,"MARTI",315,"summer",2.58333333333333
"726",5160,"011017946C",5,"MARTI",1711,"summer",4.71666666666667
"727",5171,"011017946C",1,"MARTI",2019,"summer",10.0833333333333
"728",5175,"011017946C",1,"MARTI",1257,"summer",0.0666666666666667
"729",5180,"011017946C",4,"MARTI",1269,"summer",2.81666666666667
"730",5188,"011017946C",1,"MARTI",1528,"summer",3.58333333333333
"731",5189,"011017946C",2,"MARTI",937,"summer",0.7
"732",5195,"011017946C",2,"MARTI",1159,"summer",2.58333333333333
"733",5208,"011017946C",3,"MARTI",1246,"summer",6.35
"734",5214,"011017946C",1,"MARTI",1703,"summer",7.21666666666667
"735",5219,"011017946C",4,"MARTI",1527,"summer",5.51666666666667
"736",5231,"011017946C",1,"MARTI",1666,"summer",0.15
"737",5286,"011017946C",1,"MARTI",951,"summer",3.11666666666667
"738",5296,"011017946C",3,"MARTI",1283,"summer",1.48333333333333
"739",5308,"011017946C",3,"MARTI",1536,"summer",3.06666666666667
"740",5310,"011017946C",6,"MARTI",1699,"summer",6.03333333333333
"741",5312,"011017946C",1,"MARTI",1998,"summer",4.91666666666667
"742",5322,"011017946C",1,"MARTI",268,"summer",2.63333333333333
"743",5327,"011017946C",6,"MARTI",1281,"summer",6.66666666666667
"744",5335,"011017946C",2,"MARTI",308,"summer",7.43333333333333
"745",5363,"011017946C",2,"MARTI",2018,"summer",10.3666666666667
"746",5368,"011017946C",3,"MARTI",1712,"summer",1.68333333333333
"747",5396,"011017946C",2,"MARTI",528,"summer",4.55
"748",5403,"011017946C",1,"MARTI",1226,"summer",5.08333333333333
"749",5411,"011017946C",2,"MARTI",987,"summer",6.5
"750",5428,"011017946C",3,"MARTI",1662,"summer",3.51666666666667
"751",5429,"011017946C",1,"MARTI",1391,"summer",2.65
"752",5437,"011017946C",3,"MARTI",1697,"summer",2.56666666666667
